#,Date,LTP,% Change,High,Low,Open,Qty.,Turnover
304,2023-12-28,384.20,-0.21,393.70,381.10,381.10,"12,169","4,709,338.10"
305,2023-12-27,385.00,-0.52,416.00,384.50,394.70,"22,619","8,902,952.60"
306,2023-12-24,387.00,1.84,416.00,375.00,380.00,"21,482","8,334,189.30"
307,2023-12-21,380.00,1.06,387.60,370.20,380.00,"16,546","6,295,232.40"
308,2023-12-20,376.00,-0.03,385.90,364.00,380.00,"14,881","5,631,322.40"
309,2023-12-19,376.10,-0.77,385.00,363.00,379.00,"12,811","4,752,828.00"
310,2023-12-18,379.00,-3.29,399.60,371.00,399.60,"20,948","8,008,420.20"
311,2023-12-17,391.90,4.15,395.00,356.00,368.80,"31,787","11,943,930.40"
312,2023-12-14,376.30,1.16,386.80,357.00,375.00,"6,072","2,235,941.60"
313,2023-12-13,372.00,2.2,377.00,359.00,360.00,"14,782","5,413,220.00"
314,2023-12-12,364.00,3.97,367.00,343.30,343.30,"15,042","5,432,984.30"
315,2023-12-11,350.10,-5.38,376.00,350.10,376.00,"11,420","4,086,288.80"
316,2023-12-10,370.00,7.25,370.00,351.00,351.00,341,"123,510.00"
317,2023-12-07,345.00,1.29,354.30,328.20,333.80,"8,749","2,958,876.40"
318,2023-12-06,340.60,1.07,357.00,331.00,332.00,"3,972","1,338,216.20"
319,2023-12-05,337.00,-2.32,349.00,332.00,340.00,"2,911","980,529.50"
320,2023-12-04,345.00,2.99,345.00,328.00,328.30,"6,396","2,152,085.10"
321,2023-12-03,335.00,-2.02,335.70,324.20,335.10,"3,398","1,117,662.70"
322,2023-11-30,341.90,-2.31,343.00,331.40,343.00,"12,957","4,328,577.00"
323,2023-11-29,350.00,0.03,354.10,340.40,349.90,"10,125","3,481,690.80"
324,2023-11-28,349.90,0.89,353.60,336.10,340.00,"4,811","1,657,344.50"
325,2023-11-27,346.80,3.52,346.80,325.00,335.00,"14,296","4,795,372.10"
326,2023-11-26,335.00,3.3,336.60,323.00,324.30,"6,553","2,174,322.60"
327,2023-11-23,324.30,4.28,326.00,306.10,306.10,"6,683","2,142,106.90"
328,2023-11-22,311.00,1.63,313.10,300.00,301.00,"3,072","945,994.00"
329,2023-11-21,306.00,0,309.00,297.30,309.00,"9,440","2,834,627.00"
330,2023-11-20,306.00,-2.83,315.00,299.00,315.00,"3,714","1,136,162.40"
331,2023-11-09,314.90,0.25,320.20,310.00,314.00,"1,495","471,952.00"
332,2023-11-08,314.10,-3.06,320.00,313.70,317.60,845,"267,211.00"
333,2023-11-07,324.00,0,324.00,314.00,324.00,"3,355","1,069,603.00"
334,2023-11-06,324.00,1.89,324.00,312.00,312.00,"3,565","1,139,855.50"
335,2023-11-05,318.00,3.75,322.50,301.00,304.00,"3,315","1,044,090.50"
336,2023-11-02,306.50,-3.53,312.10,305.50,311.50,"1,700","523,677.40"
337,2023-11-01,317.70,-0.03,318.00,305.30,312.00,"4,089","1,269,343.90"
338,2023-10-31,317.80,-0.06,317.80,311.80,312.60,"4,289","1,340,726.90"
339,2023-10-30,318.00,0,321.00,312.10,312.10,"1,530","487,877.20"
340,2023-10-29,318.00,-0.93,318.00,308.40,314.60,"1,926","601,221.60"
341,2023-10-19,321.00,-2.73,336.60,321.00,336.60,"8,045","2,606,267.00"
342,2023-10-18,330.00,2.48,331.50,317.10,322.00,"4,227","1,373,630.70"
343,2023-10-17,322.00,0.09,333.50,318.50,321.00,"3,664","1,185,320.00"
344,2023-10-16,321.70,-4.08,333.00,321.50,329.00,"4,145","1,345,026.50"
345,2023-10-12,335.40,-3.09,352.80,335.10,340.10,"1,770","600,363.00"
346,2023-10-11,346.10,6.17,355.60,326.00,332.50,"13,417","4,575,806.60"
347,2023-10-10,326.00,-3.55,344.70,326.00,336.00,"12,721","4,269,589.00"
