#,Date,LTP,% Change,High,Low,Open,Qty.,Turnover
248,2024/03/19,464.00,0.43,469.80,455.90,462.00,"18,343","8,491,828.70"
249,2024/03/18,462.00,0.54,463.10,451.00,455.00,"24,457","11,203,904.00"
250,2024/03/17,459.50,0.33,462.00,451.20,451.20,"16,755","7,653,745.40"
251,2024/03/14,458.00,-3.78,475.90,457.40,466.60,"22,719","10,533,258.20"
252,2024/03/13,476.00,-0.83,487.00,472.00,482.00,"30,686","14,690,636.40"
253,2024/03/12,480.00,6.67,483.00,445.00,445.00,"69,662","32,689,744.90"
254,2024/03/10,450.00,3.21,456.00,433.10,441.00,"21,391","9,606,634.80"
255,2024/03/07,436.00,0.93,440.60,433.00,439.00,"8,030","3,489,470.50"
256,2024/03/06,432.00,1.1,442.00,418.80,418.80,"12,822","5,501,056.80"
257,2024/03/05,427.30,-4.02,450.00,420.00,450.00,"27,861","12,089,608.90"
258,2024/03/04,445.20,6,454.10,428.00,428.00,860,"381,774.00"
259,2024/03/03,420.00,0,420.30,412.10,412.10,"10,341","4,306,689.90"
260,2024/02/29,420.00,-1.64,425.00,415.50,421.00,"14,354","6,019,577.80"
261,2024/02/28,427.00,0.23,430.90,418.00,418.00,"7,933","3,365,061.90"
262,2024/02/27,426.00,-0.47,440.00,415.20,420.10,"21,004","8,886,760.30"
263,2024/02/26,428.00,0.71,428.00,417.00,417.00,"11,765","4,968,601.70"
264,2024/02/25,425.00,-0.72,430.90,423.00,423.00,"12,924","5,524,963.00"
265,2024/02/22,428.10,-1.59,440.10,427.00,431.10,"21,536","9,326,146.80"
266,2024/02/21,435.00,-0.66,445.00,432.10,437.30,"10,015","4,371,152.20"
267,2024/02/20,437.90,-0.5,441.00,435.30,436.00,"12,337","5,395,497.60"
268,2024/02/18,440.10,-2.2,446.00,440.00,443.00,"14,107","6,235,651.00"
269,2024/02/15,450.00,-1.1,460.00,445.30,447.00,"22,299","10,002,939.40"
270,2024/02/14,455.00,-1.19,464.00,446.30,464.00,"17,263","7,826,411.00"
271,2024/02/13,460.50,-1.31,463.70,441.00,460.00,"33,863","15,334,881.30"
272,2024/02/12,466.60,0.78,468.30,456.00,456.00,"11,336","5,261,503.10"
273,2024/02/11,463.00,0.24,476.00,461.00,471.10,"31,411","14,685,549.90"
274,2024/02/08,461.90,0,463.00,455.00,458.00,"11,266","5,166,165.10"
275,2024/02/07,461.90,0.43,464.40,455.10,459.00,"23,274","10,713,269.60"
276,2024/02/06,459.90,2.66,461.00,443.00,443.00,"16,214","7,348,420.10"
277,2024/02/05,448.00,0.22,451.00,438.70,438.70,"12,871","5,743,829.80"
278,2024/02/04,447.00,-1.32,452.00,444.00,445.00,"7,299","3,261,616.00"
279,2024/02/01,453.00,-0.22,457.10,445.00,445.00,"18,804","8,462,797.50"
280,2024/01/31,454.00,-1.73,467.00,453.00,453.00,"30,449","14,005,794.70"
281,2024/01/30,462.00,1.09,463.00,455.00,457.00,"17,629","8,098,163.20"
282,2024/01/29,457.00,-1.08,471.00,455.00,462.00,"22,238","10,222,895.90"
283,2024/01/28,462.00,0.65,466.20,457.00,459.00,"21,191","9,758,305.00"
284,2024/01/25,459.00,-1.29,468.80,456.60,463.00,"19,423","8,959,658.90"
285,2024/01/24,465.00,0.22,471.00,460.70,465.00,"22,634","10,531,258.50"
286,2024/01/23,464.00,0.87,465.50,455.00,458.00,"26,651","12,315,722.90"
287,2024/01/22,460.00,-2.13,471.00,458.30,466.00,"28,310","13,122,891.80"
288,2024/01/21,470.00,1.1,474.00,460.00,465.00,"41,007","19,266,458.30"
289,2024/01/18,464.90,-0.66,470.00,458.90,460.00,"30,497","14,133,786.20"
290,2024/01/17,468.00,-1.47,484.50,465.70,475.00,"52,333","24,898,962.40"
291,2024/01/16,475.00,1.69,478.00,463.00,466.00,"21,702","10,277,609.30"
292,2024/01/14,467.10,0.41,474.00,459.00,459.00,"20,850","9,746,915.90"
293,2024/01/11,465.20,-2.06,476.10,464.60,476.10,"17,837","8,337,351.60"
294,2024/01/10,475.00,-1.04,508.80,470.00,489.20,"36,278","17,390,489.10"
295,2024/01/09,480.00,2.13,483.40,471.00,473.30,"46,965","22,425,556.00"
296,2024/01/08,470.00,3.3,479.00,453.10,463.00,"24,747","11,526,780.70"
297,2024/01/07,455.00,-3.19,479.00,453.00,479.00,"37,213","17,118,022.60"
298,2024/01/04,470.00,0.43,472.00,457.10,468.00,"39,911","18,507,617.60"
299,2024/01/03,468.00,1.23,477.00,458.10,462.00,"25,567","11,981,235.00"
300,2024/01/02,462.30,-4.29,492.60,461.10,492.00,"34,760","16,371,740.90"
301,2024/01/01,483.00,1.05,492.00,479.00,481.00,"44,718","21,671,025.70"
302,2023/12/28,478.00,-1.44,489.00,476.00,476.00,"36,085","17,364,473.40"
303,2023/12/27,485.00,0.83,493.00,479.30,485.10,"29,564","14,358,196.80"
304,2023/12/24,481.00,0.42,503.90,477.10,479.00,"64,387","31,485,595.10"
305,2023/12/21,479.00,-4.2,505.00,479.00,490.00,"68,516","33,479,052.10"
306,2023/12/20,500.00,-0.99,514.90,497.00,506.00,"64,614","32,671,750.60"
307,2023/12/19,505.00,4.34,510.00,478.50,493.00,"87,134","42,983,597.50"
308,2023/12/18,484.00,0,505.00,479.30,486.00,"70,796","34,343,953.50"
309,2023/12/17,484.00,-2.02,494.00,476.00,484.50,"88,152","42,800,437.60"
310,2023/12/14,494.00,-0.8,496.00,482.00,488.10,"39,529","19,329,026.40"
311,2023/12/13,498.00,-1.58,510.00,490.00,499.00,"61,061","30,396,077.90"
312,2023/12/12,506.00,3.9,516.00,466.00,484.10,"187,344","92,594,329.00"
313,2023/12/11,487.00,1.46,497.00,470.10,485.00,"85,244","40,924,522.10"
314,2023/12/10,480.00,2.13,505.00,479.40,479.40,"10,050","4,969,928.20"
315,2023/12/07,470.00,1.08,475.00,455.60,468.00,"28,134","13,152,594.50"
316,2023/12/06,465.00,2.88,469.00,445.00,445.00,"25,345","11,592,171.40"
317,2023/12/05,452.00,0.44,466.00,450.00,451.00,"27,827","12,723,365.70"
318,2023/12/04,450.00,2.23,457.00,434.30,440.00,"19,405","8,741,394.50"
319,2023/12/03,440.20,-0.97,449.00,438.00,440.00,"10,678","4,717,790.70"
320,2023/11/30,444.50,-3.37,460.00,439.00,450.80,"26,385","11,830,621.50"
321,2023/11/29,460.00,-1.29,472.00,454.20,466.00,"13,253","6,110,107.20"
322,2023/11/28,466.00,-0.43,471.00,460.10,460.10,"6,085","2,841,183.50"
323,2023/11/27,468.00,-2.09,480.00,462.00,469.00,"36,942","17,236,838.50"
324,2023/11/26,478.00,4.14,483.40,450.00,454.00,"28,515","13,417,656.70"
325,2023/11/23,459.00,8.25,459.00,416.00,416.00,"30,831","13,539,880.40"
326,2023/11/22,424.00,2.59,424.00,407.70,413.00,"8,975","3,749,391.20"
327,2023/11/21,413.30,-2.52,420.00,411.10,416.30,"4,793","1,991,972.80"
328,2023/11/20,424.00,1.44,430.00,416.60,420.00,"12,309","5,230,849.40"
329,2023/11/09,418.00,-1.65,433.00,414.10,420.00,"9,178","3,840,249.80"
330,2023/11/08,425.00,0.83,428.40,415.00,419.00,"5,674","2,400,152.00"
331,2023/11/07,421.50,0.6,424.00,412.40,419.00,"6,213","2,606,669.30"
332,2023/11/06,419.00,2.24,419.00,401.70,401.70,"11,991","4,953,742.00"
